Date,City,State,SizeRank,ForSale_Inv,New_Listings,Avg_List_Price,%Change_LP,Avg_Sale_Price,%Change_SP,HVI,%Change_HVI,Avg_Rent,%Change_Rent
2020-05-31,Jacksonville,FL,40,11997.0,2669.0,309330.0,0.65,260667.0,1.03,240349.0,0.34,1321.0,0.15
2020-05-31,Memphis,TN,41,5083.0,1598.0,247773.0,2.54,207267.0,3.48,165127.0,0.59,1168.0,0.17
2020-05-31,Oklahoma City,OK,42,7046.0,2120.0,286407.0,1.58,196283.0,1.54,164740.0,0.45,1117.0,0.45
2020-05-31,Louisville-Jefferson County,KY,43,4595.0,1766.0,290433.0,4.3,199483.0,2.4,187312.0,0.37,1091.0,0.46
2020-05-31,Hartford,CT,44,4640.0,1439.0,320376.0,3.3,237242.0,3.8,242306.0,0.37,1372.0,-0.36
2020-05-31,New Orleans,LA,46,3717.0,910.0,276267.0,2.71,218667.0,2.02,212349.0,0.46,1246.0,0.24
2020-05-31,Buffalo,NY,47,2188.0,762.0,214983.0,5.02,170500.0,5.16,179724.0,0.12,1045.0,0.29
2020-05-31,Raleigh,NC,48,8194.0,1931.0,363964.0,1.52,304567.0,0.66,290770.0,0.4,1374.0,-0.51
2020-05-31,Birmingham,AL,49,5611.0,1729.0,273233.0,1.54,230366.0,2.71,184941.0,0.8,1121.0,-0.44
2020-05-31,Salt Lake City,UT,50,4067.0,1894.0,478635.0,-0.73,357452.0,0.31,398928.0,0.81,1300.0,-0.31
2020-05-31,Grand Rapids,MI,52,3328.0,1246.0,318233.0,1.6,223000.0,0.75,228689.0,0.06,1203.0,0.67
2020-05-31,Tucson,AZ,53,4760.0,1521.0,300600.0,0.56,239333.0,-0.14,229902.0,0.55,1204.0,0.42
2020-05-31,Urban Honolulu,HI,54,4327.0,823.0,611333.0,-1.87,619917.0,0.76,717700.0,0.21,2327.0,-0.3
2020-05-31,Tulsa,OK,55,5375.0,1408.0,251391.0,3.17,187317.0,1.77,155803.0,0.48,1038.0,-0.38
2020-05-31,Fresno,CA,56,2072.0,769.0,365033.0,1.44,298188.0,0.57,277869.0,0.44,1548.0,0.13
2020-05-31,Worcester,MA,57,2641.0,1083.0,363997.0,3.44,297583.0,5.68,309762.0,0.45,1487.0,-0.73
2020-05-31,Stamford,CT,58,5606.0,1345.0,754342.0,1.24,413550.0,6.07,418266.0,-0.21,2211.0,0.32
2020-05-31,Albuquerque,NM,59,3135.0,1205.0,306821.0,2.33,228031.0,0.13,223031.0,0.9,1132.0,-0.7
2020-05-31,Albany,NY,60,2061.0,507.0,288834.0,2.62,210282.0,2.91,209759.0,0.44,1232.0,-1.68
2020-05-31,Omaha,NE,61,3656.0,1528.0,323594.0,1.35,212049.0,1.8,210342.0,-0.09,1061.0,0.76
2020-05-31,New Haven,CT,62,3022.0,894.0,320949.0,3.49,231248.0,6.4,239691.0,0.37,1610.0,0.31
2020-05-31,Bakersfield,CA,63,2823.0,846.0,276333.0,0.61,258167.0,0.66,239699.0,0.35,1321.0,0.08
2020-05-31,Knoxville,TN,64,4183.0,1232.0,306630.0,2.81,226000.0,1.95,204470.0,0.66,1215.0,0.25
2020-05-31,Greenville,SC,65,5904.0,1276.0,272792.0,1.16,225667.0,2.27,213936.0,0.46,1227.0,-0.65
2020-05-31,Ventura,CA,66,1919.0,688.0,803000.0,-0.66,610667.0,0.44,625718.0,0.29,2443.0,0.58
2020-05-31,Allentown,PA,67,2635.0,807.0,297688.0,2.54,214933.0,4.42,219933.0,0.35,1408.0,0.64
2020-05-31,El Paso,TX,68,3726.0,883.0,203210.0,0.45,167983.0,0.8,140182.0,0.08,1108.0,0.64
2020-05-31,Baton Rouge,LA,69,5059.0,1050.0,249967.0,0.82,215667.0,0.68,192842.0,0.12,1191.0,0.42
2020-05-31,Dayton,OH,70,2218.0,952.0,216659.0,5.69,156467.0,3.65,143313.0,0.77,1055.0,1.05
2020-05-31,Greensboro,NC,73,2169.0,749.0,267533.0,2.31,181600.0,0.83,163747.0,1.01,1087.0,1.12
2020-05-31,Akron,OH,74,3200.0,850.0,171567.0,4.47,158983.0,3.24,160089.0,0.54,974.0,0.93
2020-05-31,North Port-Sarasota-Bradenton,FL,75,9216.0,1724.0,368330.0,-0.9,286333.0,1.15,289050.0,0.82,1623.0,-1.1
2020-05-31,Little Rock,AR,76,4732.0,1010.0,204410.0,2.31,179583.0,1.81,154011.0,0.53,965.0,0.42
2020-05-31,Stockton,CA,77,1558.0,580.0,421956.0,0.38,435333.0,0.6,384579.0,0.14,1943.0,0.26
2020-05-31,Charleston,SC,78,7365.0,1632.0,377586.0,1.87,291433.0,-0.78,283123.0,0.25,1436.0,-1.03
2020-05-31,Syracuse,NY,79,1671.0,508.0,177864.0,3.97,151000.0,2.03,152932.0,0.76,1133.0,3.19
2020-05-31,Colorado Springs,CO,80,3249.0,1550.0,482030.0,1.75,356375.0,1.5,336351.0,0.71,1478.0,0.07
2020-05-31,Winston-Salem,NC,81,2232.0,724.0,290588.0,1.11,187000.0,3.31,163204.0,0.67,1243.0,0.4
2020-05-31,Springfield,MA,83,1524.0,580.0,297378.0,4.47,231167.0,3.97,243673.0,0.37,1360.0,0.67
2020-05-31,Fort Myers,FL,84,14576.0,1945.0,264579.0,0.01,249000.0,0.67,248274.0,0.77,1455.0,-0.07
2020-05-31,Boise City,ID,85,3944.0,1783.0,397313.0,0.88,326967.0,1.03,331078.0,0.51,1333.0,0.6
2020-05-31,Toledo,OH,86,1952.0,631.0,178433.0,7.12,137450.0,4.43,130143.0,0.6,1035.0,1.37
2020-05-31,Madison,WI,87,2919.0,926.0,351567.0,0.96,286633.0,1.9,295356.0,0.25,1222.0,-0.89
2020-05-31,Lakeland,FL,88,5180.0,981.0,242565.0,-0.03,211233.0,0.0,198214.0,0.13,1359.0,0.97
2020-05-31,Ogden,UT,89,2806.0,1121.0,407621.0,1.09,314075.0,2.73,341924.0,0.71,1322.0,0.84
2020-05-31,Daytona Beach,FL,90,6415.0,1455.0,283633.0,-0.35,231330.0,0.73,229818.0,0.17,1381.0,-0.43
2020-05-31,Des Moines,IA,91,4528.0,1399.0,269888.0,0.91,222667.0,3.09,211805.0,0.38,1069.0,0.56
2020-05-31,Provo,UT,100,3648.0,1017.0,423805.0,1.23,341474.0,-0.53,382268.0,0.31,1354.0,0.45
2020-05-31,Durham,NC,104,2350.0,701.0,396377.0,0.53,308437.0,1.13,279609.0,0.31,1357.0,1.5
2020-05-31,Fort Collins,CO,159,2588.0,630.0,457195.0,0.92,397708.0,0.93,425806.0,0.48,1579.0,0.19
2020-06-30,New York,NY,1,69841.0,16247.0,602296.0,0.55,438333.0,2.18,488763.0,0.11,2694.0,-0.66
2020-06-30,Los Angeles-Long Beach-Anaheim,CA,2,22779.0,8137.0,895333.0,0.75,676667.0,0.0,690755.0,-0.42,2446.0,-0.12
2020-06-30,Chicago,IL,3,48313.0,12859.0,336833.0,1.4,256333.0,0.79,244909.0,-0.01,1727.0,-0.06
2020-06-30,Dallas-Fort Worth,TX,4,33741.0,10832.0,348133.0,1.46,285499.0,1.19,263317.0,0.23,1428.0,0.35
2020-06-30,Philadelphia,PA,5,21056.0,7027.0,311333.0,3.32,271578.0,2.25,257611.0,0.52,1589.0,0.19
2020-06-30,Houston,TX,6,41099.0,8346.0,316554.0,1.51,254227.0,1.6,225623.0,0.18,1356.0,-0.07
2020-06-30,Washington,DC,7,19254.0,7931.0,531633.0,1.59,438000.0,0.31,447609.0,0.36,2014.0,-0.05
2020-06-30,Miami-Fort Lauderdale,FL,8,59192.0,9793.0,397530.0,-0.5,316000.0,1.38,309962.0,0.27,1938.0,-0.1
2020-06-30,Atlanta,GA,9,37645.0,10096.0,336735.0,1.89,274667.0,0.16,250984.0,0.35,1473.0,0.48
2020-06-30,Boston,MA,10,13134.0,5561.0,623267.0,1.41,504818.0,1.76,506855.0,-0.05,2541.0,-0.31
2020-06-30,San Francisco,CA,11,7249.0,3499.0,951031.0,2.63,850667.0,1.75,1125997.0,-0.9,3073.0,-0.81
2020-06-30,Detroit,MI,12,16773.0,5776.0,261250.0,6.31,202258.0,1.51,185709.0,-0.52,1193.0,0.76
2020-06-30,Riverside,CA,13,15987.0,4860.0,434667.0,1.56,398432.0,0.7,393164.0,0.23,1921.0,0.89
2020-06-30,Phoenix,AZ,14,22980.0,7179.0,378574.0,-0.32,311330.0,0.54,299329.0,0.59,1401.0,0.5
2020-06-30,Seattle,WA,15,10059.0,4859.0,660000.0,0.05,526375.0,0.64,545374.0,-0.1,1954.0,-0.05
2020-06-30,Minneapolis-St Paul,MN,16,14068.0,5827.0,392994.0,-0.0,301800.0,0.75,302778.0,0.18,1514.0,0.13
2020-06-30,San Diego,CA,17,7547.0,2940.0,781633.0,1.3,603167.0,0.19,620805.0,0.04,2350.0,0.47
2020-06-30,St. Louis,MO,18,11272.0,4110.0,254797.0,2.49,206383.0,3.04,187612.0,0.38,1081.0,0.09
2020-06-30,Tampa,FL,19,19590.0,5102.0,280110.0,1.23,249750.0,1.63,234543.0,0.51,1470.0,0.75
2020-06-30,Baltimore,MD,20,10718.0,3783.0,356143.0,2.4,311830.0,0.32,302139.0,0.21,1518.0,0.2
2020-06-30,Denver,CO,21,15893.0,5211.0,541633.0,0.0,445810.0,-0.19,455105.0,0.22,1652.0,0.12
2020-06-30,Pittsburgh,PA,22,8261.0,2532.0,214900.0,4.88,191633.0,1.79,166043.0,0.05,1190.0,0.17
2020-06-30,Portland,OR,23,9796.0,3477.0,482329.0,0.33,419300.0,0.63,431593.0,0.27,1592.0,0.44
2020-06-30,Charlotte,NC,24,11980.0,3592.0,351825.0,1.49,283321.0,0.59,251587.0,0.7,1392.0,0.58
2020-06-30,Sacramento,CA,25,7098.0,2882.0,527967.0,0.57,443167.0,0.83,439514.0,-0.32,1849.0,1.04
2020-06-30,San Antonio,TX,26,15781.0,3045.0,293787.0,1.25,243467.0,1.87,238241.0,0.1,1212.0,0.17
2020-06-30,Orlando,FL,27,13247.0,3801.0,320267.0,-0.52,277480.0,0.96,265240.0,0.37,1520.0,0.26
2020-06-30,Cleveland,OH,29,9954.0,2799.0,209600.0,4.12,166167.0,2.89,164891.0,0.52,1160.0,0.09
2020-06-30,Kansas City,MO,30,7984.0,3446.0,359633.0,1.98,243333.0,1.39,214629.0,0.35,1136.0,0.8
2020-06-30,Las Vegas,NV,31,11678.0,3446.0,330333.0,-1.0,315698.0,1.45,298935.0,-0.59,1369.0,0.74
2020-06-30,Columbus,OH,32,5566.0,2684.0,336567.0,3.06,231000.0,-0.21,224163.0,0.49,1210.0,0.67
2020-06-30,Indianapolis,IN,33,6943.0,2822.0,302495.0,3.52,218000.0,1.24,194059.0,0.53,1204.0,1.26
2020-06-30,Austin,TX,35,10595.0,3632.0,363067.0,2.68,335186.0,0.83,346774.0,0.46,1455.0,-0.14
2020-06-30,Virginia Beach,VA,36,10067.0,2863.0,307808.0,1.69,268333.0,1.26,254616.0,0.46,1310.0,0.46
2020-06-30,Nashville,TN,37,12290.0,3159.0,368297.0,1.39,310537.0,0.05,297849.0,0.61,1472.0,0.07
2020-06-30,Providence,RI,38,5547.0,1729.0,408938.0,1.74,311333.0,0.48,329957.0,0.25,1498.0,0.67
2020-06-30,Jacksonville,FL,40,11557.0,2549.0,312330.0,0.97,262667.0,0.77,240575.0,0.09,1327.0,0.45
2020-06-30,Memphis,TN,41,4942.0,1612.0,253739.0,2.41,212300.0,2.43,166537.0,0.85,1183.0,1.28
2020-06-30,Oklahoma City,OK,42,7070.0,2209.0,293294.0,2.4,199650.0,1.72,165375.0,0.39,1117.0,0.0
2020-06-30,Louisville-Jefferson County,KY,43,4524.0,1826.0,296567.0,2.11,205983.0,3.26,188077.0,0.41,1102.0,1.01
2020-06-30,Hartford,CT,44,4647.0,1575.0,328243.0,2.46,240575.0,1.4,242911.0,0.25,1383.0,0.8
2020-06-30,New Orleans,LA,46,3625.0,883.0,282600.0,2.29,224333.0,2.59,213474.0,0.53,1243.0,-0.24
2020-06-30,Buffalo,NY,47,2355.0,946.0,225258.0,4.78,172500.0,1.17,180048.0,0.18,1054.0,0.86
2020-06-30,Raleigh,NC,48,7893.0,1837.0,369117.0,1.42,303900.0,-0.22,291377.0,0.21,1382.0,0.58
2020-06-30,Birmingham,AL,49,5555.0,1786.0,278233.0,1.83,228766.0,-0.69,185459.0,0.28,1116.0,-0.45
2020-06-30,Salt Lake City,UT,50,4192.0,1863.0,481826.0,0.67,361219.0,1.05,401549.0,0.66,1307.0,0.54
2020-06-30,Grand Rapids,MI,52,3503.0,1369.0,319933.0,0.53,224667.0,0.75,228554.0,-0.06,1216.0,1.08
2020-06-30,Tucson,AZ,53,4486.0,1393.0,308933.0,2.77,241000.0,0.7,231119.0,0.53,1210.0,0.5
2020-06-30,Urban Honolulu,HI,54,4257.0,794.0,606333.0,-0.82,612583.0,-1.18,720997.0,0.46,2318.0,-0.39
2020-06-30,Tulsa,OK,55,5275.0,1442.0,260645.0,3.68,190067.0,1.47,156723.0,0.59,1047.0,0.87
2020-06-30,Fresno,CA,56,1973.0,734.0,370574.0,1.52,304946.0,2.27,277328.0,-0.19,1559.0,0.71
2020-06-30,Worcester,MA,57,2701.0,1126.0,371992.0,2.2,303583.0,2.02,309856.0,0.03,1501.0,0.94
2020-06-30,Stamford,CT,58,5786.0,1609.0,772142.0,2.36,441667.0,6.8,419777.0,0.36,2223.0,0.54
2020-06-30,Albuquerque,NM,59,3083.0,1185.0,320154.0,4.35,229633.0,0.7,224402.0,0.61,1155.0,2.03
2020-06-30,Albany,NY,60,2127.0,622.0,298201.0,3.24,212615.0,1.11,210517.0,0.36,1228.0,-0.32
2020-06-30,Omaha,NE,61,3631.0,1492.0,327820.0,1.31,220684.0,4.07,210680.0,0.16,1065.0,0.38
2020-06-30,New Haven,CT,62,3025.0,977.0,331103.0,3.16,238914.0,3.32,239799.0,0.05,1615.0,0.31
2020-06-30,Bakersfield,CA,63,2784.0,848.0,276633.0,0.11,262333.0,1.61,239990.0,0.12,1340.0,1.44
2020-06-30,Knoxville,TN,64,4118.0,1220.0,318300.0,3.81,227667.0,0.74,205478.0,0.49,1226.0,0.91
2020-06-30,Greenville,SC,65,5793.0,1238.0,279118.0,2.32,226617.0,0.42,214790.0,0.4,1227.0,0.0
2020-06-30,Ventura,CA,66,1987.0,717.0,808167.0,0.64,619333.0,1.42,626161.0,0.07,2451.0,0.33
2020-06-30,Allentown,PA,67,2743.0,950.0,299574.0,0.63,219100.0,1.94,220956.0,0.47,1417.0,0.64
2020-06-30,El Paso,TX,68,3589.0,930.0,204992.0,0.88,170548.0,1.53,140614.0,0.31,1113.0,0.45
2020-06-30,Baton Rouge,LA,69,4937.0,1093.0,253300.0,1.33,216650.0,0.46,192530.0,-0.16,1191.0,0.0
2020-06-30,Dayton,OH,70,2183.0,983.0,222039.0,2.48,159767.0,2.11,144309.0,0.69,1059.0,0.38
2020-06-30,Greensboro,NC,73,2133.0,734.0,275867.0,3.12,184167.0,1.41,164825.0,0.66,1088.0,0.09
2020-06-30,Akron,OH,74,3164.0,916.0,178267.0,3.91,160950.0,1.24,160511.0,0.26,979.0,0.51
2020-06-30,North Port-Sarasota-Bradenton,FL,75,8721.0,1648.0,368330.0,0.0,288667.0,0.82,289801.0,0.26,1626.0,0.18
2020-06-30,Little Rock,AR,76,4697.0,1047.0,206227.0,0.89,180083.0,0.28,154661.0,0.42,974.0,0.93
2020-06-30,Stockton,CA,77,1546.0,565.0,428400.0,1.53,442500.0,1.65,382840.0,-0.45,1948.0,0.26
2020-06-30,Charleston,SC,78,7298.0,1631.0,382707.0,1.36,291233.0,-0.07,284355.0,0.44,1439.0,0.21
2020-06-30,Syracuse,NY,79,1744.0,650.0,184902.0,3.96,156083.0,3.37,153898.0,0.63,1127.0,-0.53
2020-06-30,Colorado Springs,CO,80,3541.0,1616.0,484581.0,0.53,355574.0,-0.22,338222.0,0.56,1489.0,0.74
2020-06-30,Winston-Salem,NC,81,2111.0,664.0,295922.0,1.84,193333.0,3.39,164370.0,0.71,1259.0,1.29
2020-06-30,Springfield,MA,83,1528.0,604.0,308261.0,3.66,235833.0,2.02,245310.0,0.67,1369.0,0.66
2020-06-30,Fort Myers,FL,84,13746.0,1868.0,265710.0,0.43,245000.0,-1.61,249103.0,0.33,1461.0,0.41
2020-06-30,Boise City,ID,85,3992.0,1723.0,403294.0,1.51,331615.0,1.42,333684.0,0.79,1342.0,0.68
2020-06-30,Toledo,OH,86,1934.0,703.0,190100.0,6.54,141483.0,2.93,130950.0,0.62,1042.0,0.68
2020-06-30,Madison,WI,87,2971.0,920.0,354600.0,0.86,294300.0,2.67,296025.0,0.23,1219.0,-0.25
2020-06-30,Lakeland,FL,88,5012.0,924.0,242448.0,-0.05,213168.0,0.92,198900.0,0.35,1356.0,-0.22
2020-06-30,Ogden,UT,89,2761.0,1048.0,418128.0,2.58,319500.0,1.73,343813.0,0.55,1328.0,0.45
2020-06-30,Daytona Beach,FL,90,6193.0,1389.0,282300.0,-0.47,232833.0,0.65,230897.0,0.47,1389.0,0.58
2020-06-30,Des Moines,IA,91,4445.0,1411.0,273567.0,1.36,227167.0,2.02,212595.0,0.37,1079.0,0.94
2020-06-30,Provo,UT,100,3700.0,967.0,429265.0,1.29,348224.0,1.98,383967.0,0.44,1366.0,0.89
2020-06-30,Durham,NC,104,2328.0,668.0,397889.0,0.38,304603.0,-1.24,280610.0,0.36,1360.0,0.22
2020-06-30,Fort Collins,CO,159,2805.0,700.0,460783.0,0.78,400275.0,0.65,426937.0,0.27,1588.0,0.57
2020-07-31,New York,NY,1,75888.0,22506.0,612596.0,1.71,444667.0,1.45,489984.0,0.25,2663.0,-1.15
2020-07-31,Los Angeles-Long Beach-Anaheim,CA,2,24811.0,9795.0,927667.0,3.61,691333.0,2.17,692496.0,0.25,2446.0,0.0
2020-07-31,Chicago,IL,3,50805.0,15425.0,343800.0,2.07,257167.0,0.33,245927.0,0.42,1723.0,-0.23
2020-07-31,Dallas-Fort Worth,TX,4,34630.0,11882.0,354800.0,1.92,289967.0,1.56,264380.0,0.4,1431.0,0.21
2020-07-31,Philadelphia,PA,5,22438.0,8739.0,323333.0,3.85,274161.0,0.95,259242.0,0.63,1590.0,0.06
2020-07-31,Houston,TX,6,41103.0,9382.0,322456.0,1.86,258955.0,1.86,226080.0,0.2,1355.0,-0.07
2020-07-31,Washington,DC,7,19597.0,8801.0,544300.0,2.38,445000.0,1.6,450269.0,0.59,2010.0,-0.2
2020-07-31,Miami-Fort Lauderdale,FL,8,59737.0,11724.0,397862.0,0.08,319333.0,1.05,310604.0,0.21,1941.0,0.15
2020-07-31,Atlanta,GA,9,37574.0,10891.0,344568.0,2.33,276402.0,0.63,252356.0,0.55,1484.0,0.75
2020-07-31,Boston,MA,10,14365.0,6519.0,639933.0,2.67,510651.0,1.16,508669.0,0.36,2528.0,-0.51
2020-07-31,San Francisco,CA,11,8529.0,4307.0,984364.0,3.5,868167.0,2.06,1127192.0,0.11,3042.0,-1.01
2020-07-31,Detroit,MI,12,18539.0,7621.0,277917.0,6.38,207500.0,2.59,185379.0,-0.18,1207.0,1.17
2020-07-31,Riverside,CA,13,15673.0,5625.0,446333.0,2.68,406695.0,2.07,395459.0,0.58,1945.0,1.25
2020-07-31,Phoenix,AZ,14,22234.0,7509.0,388574.0,2.64,314663.0,1.07,301341.0,0.67,1413.0,0.86
2020-07-31,Seattle,WA,15,11007.0,5688.0,668667.0,1.31,534333.0,1.51,547062.0,0.31,1951.0,-0.15
2020-07-31,Minneapolis-St Paul,MN,16,14716.0,6410.0,394691.0,0.43,303467.0,0.55,303606.0,0.27,1511.0,-0.2
2020-07-31,San Diego,CA,17,7869.0,3444.0,814967.0,4.26,616833.0,2.27,624389.0,0.58,2357.0,0.3
2020-07-31,St. Louis,MO,18,11445.0,4514.0,259763.0,1.95,211417.0,2.44,188810.0,0.64,1087.0,0.56
2020-07-31,Tampa,FL,19,19108.0,5757.0,286231.0,2.19,253250.0,1.4,235878.0,0.57,1479.0,0.61
2020-07-31,Baltimore,MD,20,10732.0,4234.0,363008.0,1.93,311663.0,-0.05,303886.0,0.58,1525.0,0.46
2020-07-31,Denver,CO,21,17054.0,5946.0,546633.0,0.92,450810.0,1.12,456526.0,0.31,1657.0,0.3
2020-07-31,Pittsburgh,PA,22,9003.0,3396.0,227597.0,5.91,195000.0,1.76,166939.0,0.54,1188.0,-0.17
2020-07-31,Portland,OR,23,10247.0,3986.0,492148.0,2.04,425333.0,1.44,433428.0,0.43,1599.0,0.44
2020-07-31,Charlotte,NC,24,11727.0,3955.0,362320.0,2.98,286287.0,1.05,253567.0,0.79,1400.0,0.57
2020-07-31,Sacramento,CA,25,7315.0,3205.0,537667.0,1.84,452500.0,2.11,440927.0,0.32,1868.0,1.03
2020-07-31,San Antonio,TX,26,15766.0,3342.0,297300.0,1.2,248800.0,2.19,239341.0,0.46,1218.0,0.5
2020-07-31,Orlando,FL,27,13576.0,4353.0,324967.0,1.47,278480.0,0.36,265873.0,0.24,1526.0,0.39
2020-07-31,Cleveland,OH,29,10328.0,3202.0,218267.0,4.14,169333.0,1.91,165950.0,0.64,1160.0,0.0
2020-07-31,Kansas City,MO,30,8040.0,3799.0,364950.0,1.48,249667.0,2.6,215973.0,0.63,1145.0,0.79
2020-07-31,Las Vegas,NV,31,11958.0,3855.0,335333.0,1.51,320096.0,1.39,298014.0,-0.31,1386.0,1.24
2020-07-31,Columbus,OH,32,5731.0,3013.0,344933.0,2.49,234767.0,1.63,225231.0,0.48,1217.0,0.58
2020-07-31,Indianapolis,IN,33,7014.0,3143.0,311165.0,2.87,221333.0,1.53,195751.0,0.87,1211.0,0.58
2020-07-31,Austin,TX,35,10781.0,3912.0,374269.0,3.09,343996.0,2.63,348781.0,0.58,1456.0,0.07
2020-07-31,Virginia Beach,VA,36,9896.0,3109.0,313399.0,1.82,275083.0,2.52,255672.0,0.41,1326.0,1.22
2020-07-31,Nashville,TN,37,12630.0,3358.0,374933.0,1.8,314837.0,1.38,299393.0,0.52,1477.0,0.34
2020-07-31,Providence,RI,38,5782.0,2026.0,419462.0,2.57,316333.0,1.61,331605.0,0.5,1523.0,1.67
2020-07-31,Jacksonville,FL,40,11217.0,2800.0,317967.0,1.8,267667.0,1.9,240999.0,0.18,1335.0,0.6
2020-07-31,Memphis,TN,41,4837.0,1724.0,260406.0,2.63,215133.0,1.33,167741.0,0.72,1195.0,1.01
2020-07-31,Oklahoma City,OK,42,7086.0,2380.0,299081.0,1.97,203317.0,1.84,166057.0,0.41,1121.0,0.36
2020-07-31,Louisville-Jefferson County,KY,43,4512.0,2010.0,299600.0,1.02,214333.0,4.05,189083.0,0.53,1107.0,0.45
2020-07-31,Hartford,CT,44,4844.0,1871.0,338503.0,3.13,245333.0,1.98,244820.0,0.79,1390.0,0.51
2020-07-31,New Orleans,LA,46,3573.0,1004.0,288433.0,2.06,226667.0,1.04,214007.0,0.25,1248.0,0.4
2020-07-31,Buffalo,NY,47,2676.0,1284.0,231778.0,2.89,177000.0,2.61,180874.0,0.46,1059.0,0.47
2020-07-31,Raleigh,NC,48,7671.0,1993.0,378235.0,2.47,304000.0,0.03,292270.0,0.31,1388.0,0.43
2020-07-31,Birmingham,AL,49,5562.0,1943.0,282387.0,1.49,228205.0,-0.25,185931.0,0.25,1129.0,1.16
2020-07-31,Salt Lake City,UT,50,4159.0,1942.0,493385.0,2.4,366667.0,1.51,405253.0,0.92,1312.0,0.38
2020-07-31,Grand Rapids,MI,52,3855.0,1728.0,321600.0,0.52,230367.0,2.54,229028.0,0.21,1220.0,0.33
2020-07-31,Tucson,AZ,53,4256.0,1468.0,319933.0,3.56,244333.0,1.38,232336.0,0.53,1221.0,0.91
2020-07-31,Urban Honolulu,HI,54,4361.0,912.0,608000.0,0.27,607750.0,-0.79,721843.0,0.12,2319.0,0.04
2020-07-31,Tulsa,OK,55,5218.0,1608.0,268666.0,3.08,196717.0,3.5,157846.0,0.72,1059.0,1.15
2020-07-31,Fresno,CA,56,1910.0,809.0,380559.0,2.69,312113.0,2.35,279956.0,0.95,1561.0,0.13
2020-07-31,Worcester,MA,57,2753.0,1221.0,378393.0,1.72,314000.0,3.43,311073.0,0.39,1511.0,0.67
2020-07-31,Stamford,CT,58,6229.0,2096.0,791366.0,2.49,461333.0,4.45,423065.0,0.78,2237.0,0.63
2020-07-31,Albuquerque,NM,59,3085.0,1331.0,335013.0,4.64,235503.0,2.56,226287.0,0.84,1177.0,1.9
2020-07-31,Albany,NY,60,2278.0,799.0,309221.0,3.7,214282.0,0.78,211818.0,0.62,1229.0,0.08
2020-07-31,Omaha,NE,61,3606.0,1540.0,332045.0,1.29,225052.0,1.98,211481.0,0.38,1072.0,0.66
2020-07-31,New Haven,CT,62,3149.0,1221.0,345061.0,4.22,249248.0,4.33,241023.0,0.51,1605.0,-0.62
2020-07-31,Bakersfield,CA,63,2791.0,961.0,281300.0,1.69,263500.0,0.44,242166.0,0.91,1364.0,1.79
2020-07-31,Knoxville,TN,64,4009.0,1280.0,331667.0,4.2,232000.0,1.9,206672.0,0.58,1238.0,0.98
2020-07-31,Greenville,SC,65,5673.0,1333.0,284582.0,1.96,227950.0,0.59,215740.0,0.44,1221.0,-0.49
2020-07-31,Ventura,CA,66,2088.0,835.0,834800.0,3.3,629333.0,1.61,629341.0,0.51,2465.0,0.57
2020-07-31,Allentown,PA,67,3029.0,1295.0,308189.0,2.88,224082.0,2.27,222417.0,0.66,1425.0,0.56
2020-07-31,El Paso,TX,68,3427.0,1015.0,208548.0,1.73,175207.0,2.73,141468.0,0.61,1125.0,1.08
2020-07-31,Baton Rouge,LA,69,4853.0,1212.0,258133.0,1.91,216650.0,0.0,192274.0,-0.13,1199.0,0.67
2020-07-31,Dayton,OH,70,2216.0,1140.0,222761.0,0.33,162133.0,1.48,145347.0,0.72,1068.0,0.85
2020-07-31,Greensboro,NC,73,2112.0,807.0,285997.0,3.67,190167.0,3.26,165404.0,0.35,1100.0,1.1
2020-07-31,Akron,OH,74,3293.0,1071.0,184300.0,3.38,163783.0,1.76,161500.0,0.62,980.0,0.1
2020-07-31,North Port-Sarasota-Bradenton,FL,75,8390.0,1971.0,374833.0,1.77,294050.0,1.86,289424.0,-0.13,1645.0,1.17
2020-07-31,Little Rock,AR,76,4735.0,1165.0,207458.0,0.6,181333.0,0.69,155552.0,0.58,993.0,1.95
2020-07-31,Stockton,CA,77,1534.0,625.0,439398.0,2.57,445333.0,0.64,384749.0,0.5,1972.0,1.23
2020-07-31,Charleston,SC,78,7208.0,1776.0,391125.0,2.2,298154.0,2.38,285880.0,0.54,1453.0,0.97
2020-07-31,Syracuse,NY,79,1891.0,825.0,188308.0,1.84,158417.0,1.5,155346.0,0.94,1141.0,1.24
2020-07-31,Colorado Springs,CO,80,3900.0,1797.0,488532.0,0.82,361908.0,1.78,340373.0,0.64,1501.0,0.81
2020-07-31,Winston-Salem,NC,81,2050.0,709.0,304830.0,3.01,199667.0,3.28,165826.0,0.89,1264.0,0.4
2020-07-31,Springfield,MA,83,1568.0,696.0,317869.0,3.12,240317.0,1.9,247286.0,0.81,1374.0,0.37
2020-07-31,Fort Myers,FL,84,13128.0,2304.075471698113,269845.0,1.56,244000.0,-0.41,250161.0,0.42,1475.0,0.96
2020-07-31,Boise City,ID,85,3883.0,1781.0,413291.0,2.48,339948.0,2.51,336440.0,0.83,1364.0,1.64
2020-07-31,Toledo,OH,86,1943.0,813.0,200100.0,5.26,144317.0,2.0,132121.0,0.89,1046.0,0.38
2020-07-31,Madison,WI,87,3079.0,1039.0,354600.0,0.0,294333.0,0.01,296806.0,0.26,1230.0,0.9
